isotope, &, Solar Abun, &, Main S, &, Weak S, &, R, &, Nu-P, &, Gamma, &, SNIa, &, Massive, &, BBN, &, GCR Spallation, &, Novae/Pri GCR/Nu, &, H-Burn
            In113                &    2.0749059e-13                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            In115                &    4.6313763e-12                &       0.40900000                &          \nodata                &       0.59100000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sn112                &    9.5212252e-13                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sn114                &    6.4618817e-13                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sn115                &    3.3240938e-13                &      0.025000000                &          \nodata                &          \nodata                &          \nodata                &       0.97500000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sn116                &    1.4253401e-11                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sn117                &    7.5267679e-12                &       0.51400000                &          \nodata                &       0.48600000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sn118                &    2.3752068e-11                &       0.72700000                &          \nodata                &       0.27300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sn119                &    8.4180920e-12                &       0.58800000                &          \nodata                &       0.41200000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sn120                &    3.1959348e-11                &       0.76200000                &          \nodata                &       0.23800000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sn122                &    4.5390064e-12                &       0.42000000                &          \nodata                &       0.58000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sn124                &    5.6764540e-12                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sb121                &    4.8655684e-12                &       0.39900000                &          \nodata                &       0.60100000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sb123                &    3.6387377e-12                &      0.063000000                &          \nodata                &       0.93700000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Te120                &    1.2251207e-13                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Te122                &    3.3218645e-12                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Te123                &    1.1587604e-12                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Te124                &    6.1460240e-12                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Te125                &    9.1105659e-12                &       0.20800000                &          \nodata                &       0.79200000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Te126                &    2.4185934e-11                &       0.42000000                &          \nodata                &       0.58000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Te128                &    4.0437933e-11                &      0.036000000                &          \nodata                &       0.96400000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Te130                &    4.3133199e-11                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
             I127                &    2.9824521e-11                &      0.055000000                &          \nodata                &       0.94500000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Xe124                &    1.9107961e-13                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Xe126                &    1.6569136e-13                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Xe128                &    3.3162032e-12                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Xe129                &    4.0773446e-11                &      0.032000000                &          \nodata                &       0.96800000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Xe130                &    6.4998237e-12                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Xe131                &    3.2369202e-11                &      0.074000000                &          \nodata                &       0.92600000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Xe132                &    3.9129003e-11                &       0.30000000                &          \nodata                &       0.70000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Xe134                &    1.4343739e-11                &      0.040000000                &          \nodata                &       0.96000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Xe136                &    1.1680800e-11                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Cs133                &    1.0101587e-11                &       0.14900000                &          \nodata                &       0.85100000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ba130                &    1.2868328e-13                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ba132                &    1.2308838e-13                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ba134                &    2.9397682e-12                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ba135                &    8.0177719e-12                &       0.28700000                &          \nodata                &       0.71300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ba136                &    9.5515110e-12                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ba137                &    1.3661348e-11                &       0.64100000                &          \nodata                &       0.35900000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ba138                &    8.7206620e-11                &       0.89500000                &          \nodata                &       0.10500000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            La138                &    1.1370560e-14                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            La139                &    1.2430389e-11                &       0.69600000                &          \nodata                &       0.30400000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ce136                &    5.9690070e-14                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ce138                &    8.0226902e-14                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ce140                &    2.8384544e-11                &       0.88700000                &          \nodata                &       0.11300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ce142                &    3.5666416e-12                &       0.19200000                &          \nodata                &       0.80800000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pr141                &    4.6912478e-12                &       0.50800000                &          \nodata                &       0.49200000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Nd142                &    6.2976511e-12                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Nd143                &    2.7996762e-12                &       0.32200000                &          \nodata                &       0.67800000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Nd144                &    5.5255162e-12                &       0.51300000                &          \nodata                &       0.48700000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Nd145                &    2.0264841e-12                &       0.27400000                &          \nodata                &       0.72600000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Nd146                &    3.9348346e-12                &       0.64700000                &          \nodata                &       0.35300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Nd148                &    1.3131559e-12                &       0.18800000                &          \nodata                &       0.81200000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Nd150                &    1.3481575e-12                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sm144                &    2.2234088e-13                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sm147                &    1.1171420e-12                &       0.25700000                &          \nodata                &       0.74300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sm148                &    8.1212215e-13                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sm149                &    9.9836835e-13                &       0.12500000                &          \nodata                &       0.87500000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sm150                &    5.3058623e-13                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sm152                &    1.9303234e-12                &       0.22700000                &          \nodata                &       0.77300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Sm154                &    1.6408471e-12                &      0.027000000                &          \nodata                &       0.97300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Eu151                &    1.2804439e-12                &      0.058000000                &          \nodata                &       0.94200000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Eu153                &    1.3977491e-12                &      0.057000000                &          \nodata                &       0.94300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Gd152                &    1.9865095e-14                &       0.71400000                &          \nodata                &          \nodata                &          \nodata                &       0.28600000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Gd154                &    2.1352284e-13                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Gd155                &    1.4489866e-12                &      0.059000000                &          \nodata                &       0.94100000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Gd156                &    2.0037798e-12                &       0.17500000                &          \nodata                &       0.82500000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Gd157                &    1.5324027e-12                &       0.11100000                &          \nodata                &       0.88900000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Gd158                &    2.4314623e-12                &       0.28200000                &          \nodata                &       0.71800000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Gd160                &    2.1405641e-12                &     0.0060000000                &          \nodata                &       0.99400000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Tb159                &    1.7254907e-12                &      0.085000000                &          \nodata                &       0.91500000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Dy156                &    6.1493381e-15                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Dy158                &    1.0431877e-14                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Dy160                &    2.5574570e-13                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Dy161                &    2.0741867e-12                &      0.051000000                &          \nodata                &       0.94900000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Dy162                &    2.7973900e-12                &       0.15600000                &          \nodata                &       0.84400000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Dy163                &    2.7338107e-12                &      0.042000000                &          \nodata                &       0.95800000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Dy164                &    3.1032085e-12                &       0.22600000                &          \nodata                &       0.77400000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ho165                &    2.4766811e-12                &      0.080000000                &          \nodata                &       0.92000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Er162                &    9.8904040e-15                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Er164                &    1.1391753e-13                &       0.74000000                &          \nodata                &          \nodata                &          \nodata                &       0.26000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Er166                &    2.3838716e-12                &       0.15900000                &          \nodata                &       0.84100000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Er167                &    1.6272202e-12                &      0.091000000                &          \nodata                &       0.90900000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Er168                &    1.9195918e-12                &       0.28900000                &          \nodata                &       0.71100000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Er170                &    1.0609057e-12                &       0.12300000                &          \nodata                &       0.87700000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Tm169                &    1.1033100e-12                &       0.12500000                &          \nodata                &       0.87500000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Yb168                &    8.5918987e-15                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Yb170                &    2.0796299e-13                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Yb171                &    9.8235002e-13                &       0.20300000                &          \nodata                &       0.79700000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Yb172                &    1.5123693e-12                &       0.42900000                &          \nodata                &       0.57100000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Yb173                &    1.1230144e-12                &       0.26500000                &          \nodata                &       0.73500000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Yb174                &    2.2334055e-12                &       0.60200000                &          \nodata                &       0.39800000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Yb176                &    9.0626391e-13                &      0.083000000                &          \nodata                &       0.91700000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Lu175                &    1.0057821e-12                &       0.17700000                &          \nodata                &       0.82300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Lu176                &    2.9191314e-14                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hf174                &    6.8707182e-15                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hf176                &    2.2066381e-13                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hf177                &    7.8865864e-13                &       0.16600000                &          \nodata                &       0.83400000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hf178                &    1.1570413e-12                &       0.56600000                &          \nodata                &       0.43400000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hf179                &    5.7769275e-13                &       0.39600000                &          \nodata                &       0.60400000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hf180                &    1.4878129e-12                &       0.85700000                &          \nodata                &       0.14300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ta180                &    7.0387265e-17                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ta181                &    5.7218373e-13                &       0.45100000                &          \nodata                &       0.54900000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
             W180                &    4.4674383e-15                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
             W182                &    9.8815044e-13                &       0.60100000                &          \nodata                &       0.39900000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
             W183                &    5.3376568e-13                &       0.57000000                &          \nodata                &       0.43000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
             W184                &    1.1426721e-12                &       0.76400000                &          \nodata                &       0.23600000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
             W186                &    1.0600246e-12                &       0.57400000                &          \nodata                &       0.42600000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Re185                &    5.6366388e-13                &       0.28100000                &          \nodata                &       0.71900000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Re187                &    1.0169230e-12                &       0.10200000                &          \nodata                &       0.89800000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Os184                &    3.6630822e-15                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Os186                &    2.9457085e-13                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Os187                &    2.3428977e-13                &       0.40600000                &          \nodata                &          \nodata                &          \nodata                &       0.59400000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Os188                &    2.4584445e-12                &       0.28500000                &          \nodata                &       0.71500000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Os189                &    2.9973849e-12                &      0.043000000                &          \nodata                &       0.95700000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Os190                &    4.8744814e-12                &       0.14000000                &          \nodata                &       0.86000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Os192                &    7.5704876e-12                &      0.034000000                &          \nodata                &       0.96600000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ir191                &    6.8116149e-12                &      0.019000000                &          \nodata                &       0.98100000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Ir193                &    1.1463814e-11                &      0.013000000                &          \nodata                &       0.98700000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pt190                &    4.7599059e-15                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pt192                &    2.7132496e-13                &       0.79200000                &          \nodata                &          \nodata                &          \nodata                &       0.20800000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pt194                &    1.1428679e-11                &      0.060000000                &          \nodata                &       0.94000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pt195                &    1.1728396e-11                &      0.023000000                &          \nodata                &       0.97700000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pt196                &    8.7505349e-12                &       0.12100000                &          \nodata                &       0.87900000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pt198                &    2.4833696e-12                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Au197                &    5.2934013e-12                &      0.059000000                &          \nodata                &       0.94100000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hg196                &    1.9118554e-14                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hg198                &    1.2420086e-12                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hg199                &    2.1023685e-12                &       0.27800000                &          \nodata                &       0.72200000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hg200                &    2.8777515e-12                &       0.67500000                &          \nodata                &       0.32500000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hg201                &    1.6423468e-12                &       0.50700000                &          \nodata                &       0.49300000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hg202                &    3.7209163e-12                &       0.84100000                &          \nodata                &       0.15900000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Hg204                &    8.5537592e-13                &       0.10200000                &          \nodata                &       0.89800000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Tl203                &    1.4648484e-12                &       0.79000000                &          \nodata                &       0.21000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Tl205                &    3.4967028e-12                &       0.59600000                &          \nodata                &       0.40400000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pb204                &    1.7960777e-12                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pb206                &    1.6714296e-11                &       0.65900000                &          \nodata                &       0.34100000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pb207                &    1.8496005e-11                &       0.58300000                &          \nodata                &       0.41700000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Pb208                &    5.2941187e-11                &       0.42300000                &          \nodata                &       0.57700000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Bi209                &    3.7589083e-12                &      0.058000000                &          \nodata                &       0.94200000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
            Th232                &    1.1959340e-12                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
             U234                &    1.3317127e-17                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
             U235                &    1.5715790e-13                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
             U238                &    4.8994462e-13                &          \nodata                &          \nodata                &        1.0000000                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata                &          \nodata
